loan_id,account_id,loan_date,amount,duration,payments,status,account_id,district_id,frequency,dt,disp_id,type,client_id,gender,birth_date,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,account_id,sum_of_credits_before_loan,sum_of_withdrawals_before_loan,MIN_balance_before_loan,MAX_balance_before_loan,num_times_balance_below_100,avg_balance_30days_before_loan,avg_amount_before_loan
6278,6265,1997-06-10,87360,24,3640.00,C,6265,5,POPLATEK MESICNE,1996-11-01,7567,OWNER,7567,Male,1937-03-15,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,6265,593767,593767,200,134714,0,58370.0909,16362.9275
6279,6273,1994-06-07,87360,24,3640.00,A,6273,38,POPLATEK MESICNE,1993-07-21,7576,OWNER,7576,Male,1962-07-10,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,6273,136714,136714,200,69175,0,30024.7500,8145.6667
6283,6289,1996-08-11,85632,48,1784.00,C,6289,64,POPLATEK MESICNE,1995-04-05,7594,OWNER,7594,Female,1949-04-07,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,6289,697344,697344,800,156504,0,84670.2000,15232.3647
6294,6353,1995-02-12,79920,60,1332.00,C,6353,26,POPLATEK MESICNE,1993-11-26,7672,OWNER,7672,Male,1953-04-05,26,Plzen - mesto,west Bohemia,170449,0,0,0,1,1,100.00,10787,2.64,3.09,131,6041,6261,6353,381738,381738,700,74200,0,41126.1818,7707.4526
6296,6358,1996-08-06,270384,48,5633.00,C,6358,3,POPLATEK MESICNE,1995-05-27,7678,OWNER,7678,Male,1962-04-07,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.70,8980,1.95,2.21,111,2824,2813,6358,568471,568471,700,91294,0,29769.3333,12403.5632
6297,6363,1994-10-25,17508,12,1459.00,A,6363,74,POPLATEK MESICNE,1993-08-01,7683,OWNER,7683,Male,1946-04-01,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,6363,198355,198355,900,54432,0,41592.0000,4842.8472
6302,6397,1996-09-16,181020,60,3017.00,C,6397,48,POPLATEK MESICNE,1995-03-15,7723,OWNER,7723,Female,1966-06-14,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.00,9060,1.78,2.44,124,1655,1717,6397,359492,359492,500,60475,0,34729.5000,7273.8065
6303,6400,1996-02-12,72408,24,3017.00,B,6400,31,POPLATEK PO OBRATU,1995-10-09,7727,OWNER,7727,Female,1958-06-13,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.20,8930,3.52,4.20,108,1328,1452,6400,109164,109164,700,83620,0,45627.3333,13997.2308
6306,6425,1994-12-20,36684,12,3057.00,A,6425,31,POPLATEK MESICNE,1993-03-29,7753,OWNER,7753,Female,1978-09-23,31,Tachov,west Bohemia,51313,34,12,3,1,4,59.20,8930,3.52,4.20,108,1328,1452,6425,315586,315586,700,50774,0,30378.2857,4768.6880
6309,6434,1996-11-11,110136,24,4589.00,A,6434,1,POPLATEK MESICNE,1995-05-08,7765,OWNER,7765,Female,1958-02-24,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6434,387682,387682,400,140543,0,48825.8000,11660.6032
6310,6440,1997-06-17,34572,12,2881.00,A,6440,1,POPLATEK MESICNE,1996-11-01,7772,OWNER,7772,Female,1976-12-30,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6440,309029,309029,1100,121368,0,58865.4286,13359.9000
6312,6453,1998-05-17,10944,36,304.00,C,6453,34,POPLATEK MESICNE,1996-07-27,7787,OWNER,7787,Male,1951-07-10,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.70,9675,6.43,7.68,100,5323,5190,6453,143787,143787,300,34558,0,29406.3750,1566.9212
6313,6461,1997-06-15,150912,36,4192.00,C,6461,50,POPLATEK MESICNE,1996-07-17,7796,OWNER,7796,Female,1975-09-27,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,6461,362252,362252,700,111219,0,51331.2857,10160.7313
6315,6472,1995-02-06,43164,12,3597.00,A,6472,61,POPLATEK MESICNE,1994-02-08,7814,OWNER,7814,Female,1976-01-06,61,Trebic,south Moravia,117897,139,28,5,1,6,53.80,8814,4.76,5.74,107,2112,2059,6472,505171,505171,800,120071,0,49734.6667,14188.3188
6316,6473,1994-05-26,76908,12,6409.00,B,6473,12,POPLATEK MESICNE,1993-01-26,7815,OWNER,7815,Female,1946-01-19,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.00,8754,3.83,4.31,137,3804,3868,6473,666800,666800,1100,126003,0,27757.8333,12928.5686
6320,6495,1998-04-28,104964,12,8747.00,C,6495,6,POPLATEK MESICNE,1996-07-23,7843,OWNER,7843,Male,1966-05-11,6,Kutna Hora,central Bohemia,77963,60,23,4,2,4,51.50,8546,2.95,4.02,126,2640,3120,6495,432870,432870,500,67028,0,39034.5714,6717.3548
6321,6505,1998-10-08,38496,12,3208.00,C,6505,7,POPLATEK MESICNE,1997-09-13,7855,OWNER,7855,Female,1964-01-30,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.40,9920,2.26,2.87,130,4289,4846,6505,186652,186652,800,92238,0,78736.0000,7807.8333
6322,6510,1997-05-06,76992,24,3208.00,C,6510,74,POPLATEK MESICNE,1996-12-18,7862,OWNER,7862,Male,1965-10-17,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,6510,285648,285648,900,112176,0,60589.5000,14823.3714
6336,6555,1994-03-31,212400,36,5900.00,A,6555,38,POPLATEK TYDNE,1993-03-05,7914,OWNER,7914,Female,1966-10-24,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,6555,433318,433318,300,133215,0,88921.0000,11301.5915
6338,6592,1997-08-24,390660,60,6511.00,C,6592,1,POPLATEK MESICNE,1996-10-20,7959,OWNER,7959,Female,1978-06-29,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6592,668499,668499,300,164910,0,48527.5714,15753.6296
6342,6609,1995-11-12,60156,36,1671.00,B,6609,16,POPLATEK MESICNE,1995-03-27,7980,OWNER,7980,Male,1976-08-08,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,6609,480581,480581,400,159713,0,86078.8000,15972.3214
6346,6649,1997-05-22,100260,60,1671.00,C,6649,1,POPLATEK MESICNE,1995-07-08,8030,OWNER,8030,Male,1967-07-19,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6649,345372,345372,1000,106482,0,65285.8333,9885.9677
6350,6678,1997-07-09,294384,48,6133.00,C,6678,54,POPLATEK MESICNE,1996-01-03,8064,OWNER,8064,Female,1966-11-29,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,6678,958976,958976,1100,135487,0,90325.4545,14502.6589
6353,6686,1997-12-25,116496,24,4854.00,C,6686,61,POPLATEK MESICNE,1996-02-10,8074,OWNER,8074,Male,1958-10-07,61,Trebic,south Moravia,117897,139,28,5,1,6,53.80,8814,4.76,5.74,107,2112,2059,6686,703254,703254,600,84727,0,40049.0000,11518.6917
6354,6688,1996-10-23,22968,36,638.00,C,6688,16,POPLATEK MESICNE,1996-06-25,8076,OWNER,8076,Female,1950-07-27,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,6688,42431,42431,1000,38831,0,33356.6667,4184.6364
6355,6699,1997-09-24,127200,48,2650.00,C,6699,35,POPLATEK MESICNE,1996-06-08,8089,OWNER,8089,Male,1965-04-06,35,Jablonec n. Nisou,north Bohemia,88768,10,18,5,1,7,80.50,8867,1.02,1.21,130,3384,3620,6699,301301,301301,400,52869,0,36127.4286,5931.8421
6356,6701,1993-12-08,95400,36,2650.00,A,6701,49,POPLATEK TYDNE,1993-03-15,8091,OWNER,8091,Male,1971-02-10,49,Semily,east Bohemia,75685,31,28,5,1,9,60.80,8208,1.89,2.26,155,1660,2123,6701,257545,257545,200,92355,0,28072.0000,10370.7021
6357,6706,1998-07-12,64860,60,1081.00,C,6706,38,POPLATEK MESICNE,1996-12-28,8096,OWNER,8096,Female,1979-11-02,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,6706,285362,285362,200,67060,0,46918.2222,3912.9091
6358,6715,1995-01-14,137880,60,2298.00,D,6715,48,POPLATEK TYDNE,1993-09-15,8105,OWNER,8105,Male,1963-03-12,48,Rychnov nad Kneznou,east Bohemia,78955,50,24,8,1,9,59.00,9060,1.78,2.44,124,1655,1717,6715,278053,278053,200,52658,0,25397.5000,6024.0337
6362,6738,1995-10-31,37908,12,3159.00,A,6738,62,POPLATEK MESICNE,1994-07-28,8130,OWNER,8130,Female,1976-05-08,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.70,8544,1.29,1.86,109,2719,2906,6738,307506,307506,800,69530,0,57114.0000,7485.5526
6377,6792,1997-03-17,17184,12,1432.00,A,6792,1,POPLATEK MESICNE,1996-05-11,8200,OWNER,8200,Female,1944-05-31,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,6792,151735,151735,400,44505,0,33041.6250,3752.8143
6386,6856,1997-04-30,124344,36,3454.00,C,6856,43,POPLATEK MESICNE,1995-08-19,8276,OWNER,8276,Female,1979-06-08,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.30,9425,1.72,2.50,125,4085,3891,6856,495751,495751,321,103753,0,35038.4444,6250.3986
6399,6902,1997-12-21,49320,36,1370.00,C,6902,60,POPLATEK MESICNE,1996-10-22,8333,OWNER,8333,Male,1966-02-01,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.90,8441,3.45,4.48,115,1879,2252,6902,169370,169370,900,49729,0,35688.8571,3852.5309
6402,6922,1998-12-06,139488,24,5812.00,C,6922,3,POPLATEK TYDNE,1997-05-12,8356,OWNER,8356,Male,1969-09-04,3,Beroun,central Bohemia,75232,55,26,4,1,5,41.70,8980,1.95,2.21,111,2824,2813,6922,700816,700816,1100,95976,0,69054.4000,13016.1058
6403,6924,1995-12-05,194880,48,4060.00,C,6924,74,POPLATEK MESICNE,1994-06-01,8359,OWNER,8359,Male,1979-12-06,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,6924,478123,478123,300,71139,0,42235.6667,8188.0000
6407,6930,1994-05-26,25944,24,1081.00,A,6930,41,POPLATEK MESICNE,1993-09-08,8366,OWNER,8366,Female,1960-05-21,41,Usti nad Labem,north Bohemia,118650,8,8,5,1,3,85.60,9832,3.32,4.48,114,6445,5471,6930,232739,232739,600,80155,0,64507.6000,10704.8378
6415,6950,1997-02-12,475680,48,9910.00,C,6950,36,POPLATEK MESICNE,1996-10-12,8392,OWNER,8392,Female,1966-05-08,36,Liberec,north Bohemia,159617,29,19,8,1,9,85.20,9198,3.33,4.28,131,5796,6132,6950,103406,103406,700,70405,0,54860.6667,13358.8333
6421,6985,1996-07-25,96768,36,2688.00,C,6985,38,POPLATEK MESICNE,1995-07-27,8432,OWNER,8432,Female,1968-01-06,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,6985,455756,455756,900,117831,0,29519.3333,13244.2424
6435,7045,1997-06-16,288720,48,6015.00,C,7045,51,POPLATEK MESICNE,1996-12-26,8502,OWNER,8502,Male,1943-04-19,51,Trutnov,east Bohemia,121947,37,28,7,3,11,70.50,8541,2.51,2.97,131,3496,3839,7045,235803,235803,400,102188,0,60708.1667,17591.3333
6436,7049,1998-05-22,495180,60,8253.00,C,7049,69,POPLATEK MESICNE,1997-10-12,8506,OWNER,8506,Female,1979-12-25,69,Jesenik,north Moravia,42821,4,13,5,1,3,48.40,8173,0.00,7.01,124,0,1358,7049,372964,372964,600,111650,0,33347.8333,22957.8710
6437,7052,1997-11-09,63972,36,1777.00,D,7052,55,POPLATEK PO OBRATU,1997-07-17,8510,OWNER,8510,Male,1947-05-24,55,Brno - venkov,south Moravia,157042,49,70,18,0,9,33.90,8743,1.88,2.43,111,3659,3894,7052,46252,46252,300,39053,0,31911.0000,4859.2727
6442,7082,1998-02-08,194160,48,4045.00,C,7082,57,POPLATEK MESICNE,1996-09-06,8548,OWNER,8548,Female,1945-05-10,57,Hodonin,south Moravia,161954,21,37,20,3,8,48.00,8720,3.73,4.50,116,3729,3651,7082,238030,238030,900,48106,0,24217.8182,3356.0075
6450,7099,1998-06-10,234336,48,4882.00,C,7099,1,POPLATEK MESICNE,1996-08-20,8568,OWNER,8568,Female,1971-12-03,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7099,712532,712532,1000,90491,0,40658.0000,8040.1538
6456,7123,1993-12-09,47016,12,3918.00,A,7123,64,POPLATEK PO OBRATU,1993-04-14,8598,OWNER,8598,Female,1957-12-31,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,7123,286684,286684,200,112902,0,66411.2000,12252.2381
6460,7133,1994-11-06,48672,36,1352.00,A,7133,1,POPLATEK MESICNE,1993-09-17,8610,OWNER,8610,Female,1948-05-02,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7133,88063,88063,300,33484,0,23957.1250,1577.5258
6461,7136,1996-09-19,74124,36,2059.00,C,7136,12,POPLATEK TYDNE,1995-04-09,8615,OWNER,8615,Female,1939-04-13,12,Pribram,central Bohemia,107870,84,29,6,1,6,58.00,8754,3.83,4.31,137,3804,3868,7136,563271,563271,400,159766,0,30184.4286,9023.6311
6464,7156,1998-04-16,49488,24,2062.00,C,7156,71,POPLATEK MESICNE,1997-09-11,8636,OWNER,8636,Female,1941-11-12,71,Novy Jicin,north Moravia,161227,5,35,11,4,10,69.70,8678,5.93,5.57,102,4980,4595,7156,185727,185727,300,79863,0,41239.5000,9749.9375
6468,7176,1997-11-30,203940,60,3399.00,C,7176,1,POPLATEK MESICNE,1996-12-07,8661,OWNER,8661,Female,1954-05-11,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7176,288599,288599,400,72580,0,48606.8333,9742.9444
6469,7180,1998-11-17,99744,24,4156.00,C,7180,7,POPLATEK TYDNE,1997-06-12,8666,OWNER,8666,Female,1971-08-28,7,Melnik,central Bohemia,94725,38,28,1,3,6,63.40,9920,2.26,2.87,130,4289,4846,7180,478322,478322,700,79968,0,60763.4286,8674.1667
6470,7181,1998-05-17,49872,12,4156.00,C,7181,77,POPLATEK PO OBRATU,1996-07-02,8667,OWNER,8667,Female,1967-02-12,77,Vsetin,north Moravia,148545,8,35,12,3,4,53.50,8909,4.01,5.56,113,3460,3590,7181,686520,686520,600,111451,0,85429.2222,6030.3349
6471,7184,1996-08-04,155640,24,6485.00,A,7184,5,POPLATEK MESICNE,1995-06-19,8670,OWNER,8670,Female,1943-01-07,5,Kolin,central Bohemia,95616,65,30,4,1,6,51.40,9307,3.85,4.43,118,2616,3040,7184,324427,324427,500,72839,0,50875.6250,5793.9238
6474,7190,1995-06-06,63360,60,1056.00,C,7190,49,POPLATEK MESICNE,1993-09-06,8677,OWNER,8677,Male,1955-08-14,49,Semily,east Bohemia,75685,31,28,5,1,9,60.80,8208,1.89,2.26,155,1660,2123,7190,202136,202136,700,40734,0,27064.5000,3181.8487
6486,7240,1998-01-15,152160,60,2536.00,C,7240,17,POPLATEK MESICNE,1996-04-23,8737,OWNER,8737,Female,1948-04-11,17,Pelhrimov,south Bohemia,74062,99,15,4,2,7,61.40,8114,2.38,2.62,119,1003,1181,7240,359877,359877,500,56535,0,17064.6667,5783.2479
6490,7262,1997-02-10,73260,60,1221.00,C,7262,70,POPLATEK MESICNE,1996-08-30,8764,OWNER,8764,Female,1940-07-07,70,Karvina,north Moravia,285387,0,2,8,5,7,89.90,10177,6.63,7.75,81,9878,10108,7262,98913,98913,900,58295,0,37873.2857,8085.1429
6495,7274,1998-03-12,49044,12,4087.00,C,7274,11,POPLATEK MESICNE,1997-09-28,8777,OWNER,8777,Female,1953-04-11,11,Praha - zapad,central Bohemia,75637,35,36,9,0,7,36.50,9622,0.45,0.59,154,3475,3529,7274,193616,193616,400,105561,0,32093.1667,16456.9091
6499,7401,1994-01-05,80952,24,3373.00,A,7401,1,POPLATEK MESICNE,1993-02-26,8865,OWNER,9173,Male,1945-02-04,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7401,228696,228696,1100,67530,0,35703.3750,7937.8333
6501,7418,1996-04-29,30276,12,2523.00,B,7418,21,POPLATEK MESICNE,1995-04-07,8888,OWNER,9196,Female,1939-04-23,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.00,9104,1.51,2.07,123,2299,2354,7418,243761,243761,1000,58621,0,29615.7500,5028.1413
6502,7424,1997-12-08,30276,12,2523.00,A,7424,68,POPLATEK MESICNE,1996-07-28,8894,OWNER,9202,Male,1962-02-09,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,7424,1008881,1008881,900,116439,0,62719.3000,12133.6463
6508,7437,1998-04-19,110736,48,2307.00,C,7437,19,POPLATEK TYDNE,1997-08-08,8909,OWNER,9217,Female,1940-01-30,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.70,8402,3.13,3.98,120,999,1099,7437,148383,148383,13027,55991,0,30636.2500,4766.7273
6509,7445,1994-03-15,55368,24,2307.00,A,7445,64,POPLATEK MESICNE,1993-03-18,8918,OWNER,9226,Female,1939-12-25,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,7445,432631,432631,200,113351,0,4398.6667,8702.5408
6512,7454,1994-05-26,63312,48,1319.00,A,7454,4,POPLATEK MESICNE,1993-04-19,8928,OWNER,9236,Female,1956-05-07,4,Kladno,central Bohemia,149893,63,29,6,2,6,67.40,9753,4.64,5.05,109,5244,5892,7454,96738,96738,500,31463,0,27071.5714,2011.2805
6520,7485,1994-03-16,91200,24,3800.00,A,7485,39,POPLATEK MESICNE,1993-07-28,8965,OWNER,9273,Female,1955-08-26,39,Most,north Bohemia,119895,17,4,3,2,4,89.90,10446,7.34,9.40,90,4947,4743,7485,196349,196349,700,76737,0,23944.5714,9999.5556
6526,7523,1995-01-03,288468,36,8013.00,A,7523,63,POPLATEK MESICNE,1994-08-29,9008,OWNER,9316,Female,1958-10-26,63,Vyskov,south Moravia,86513,38,36,5,1,5,50.50,8288,3.79,4.52,110,1562,1460,7523,95840,95840,600,71939,0,54521.0000,8402.3529
6534,7542,1997-10-19,590820,60,9847.00,C,7542,54,POPLATEK MESICNE,1996-05-16,9032,OWNER,9340,Male,1967-08-22,54,Brno - mesto,south Moravia,387570,0,0,0,1,1,100.00,9897,1.60,1.96,140,18721,18696,7542,286298,286298,300,45146,0,23149.5000,4880.5586
6535,7546,1995-11-02,41952,12,3496.00,A,7546,43,POPLATEK MESICNE,1994-09-03,9038,OWNER,9346,Male,1972-12-10,43,Hradec Kralove,east Bohemia,161854,73,21,6,1,6,76.30,9425,1.72,2.50,125,4085,3891,7546,321582,321582,500,71527,0,34881.6000,5890.4381
6539,7559,1998-07-11,12792,12,1066.00,C,7559,56,POPLATEK MESICNE,1997-05-24,9054,OWNER,9362,Female,1973-07-19,56,Breclav,south Moravia,124605,11,42,14,1,8,46.00,8772,4.69,4.98,126,2854,3158,7559,118861,118861,900,42247,0,40692.1667,2559.0256
6540,7562,1995-12-31,309600,48,6450.00,C,7562,72,POPLATEK TYDNE,1995-01-17,9058,OWNER,9366,Male,1975-06-26,72,Olomouc,north Moravia,226122,32,50,7,4,4,62.60,8994,3.80,4.79,110,9672,9208,7562,467021,467021,400,112363,0,70979.2000,16045.6071
6541,7565,1997-08-17,153504,48,3198.00,C,7565,59,POPLATEK MESICNE,1996-04-02,9062,OWNER,9370,Male,1975-12-20,59,Kromeriz,south Moravia,108871,41,29,7,2,6,62.10,8444,3.24,3.47,106,2595,2305,7565,359354,359354,300,65102,0,27499.0000,6225.9459
6544,7594,1997-12-11,130464,48,2718.00,C,7594,16,POPLATEK MESICNE,1996-02-16,9095,OWNER,9403,Male,1974-03-22,16,Jindrichuv Hradec,south Bohemia,93931,74,21,10,1,8,56.90,8427,1.12,1.54,107,1874,1913,7594,797974,797974,1000,132088,0,40385.9000,8183.3665
6545,7606,1995-12-12,191880,60,3198.00,C,7606,21,POPLATEK MESICNE,1995-03-15,9109,OWNER,9417,Male,1949-03-08,21,Tabor,south Bohemia,103347,87,16,7,1,7,67.00,9104,1.51,2.07,123,2299,2354,7606,566210,566210,400,128539,0,75592.6875,12113.8046
6546,7607,1995-03-27,31728,24,1322.00,A,7607,1,POPLATEK MESICNE,1993-09-05,9110,OWNER,9418,Male,1950-04-10,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7607,319032,319032,600,56123,0,28345.2857,5173.1795
6550,7614,1996-05-18,320592,48,6679.00,C,7614,62,POPLATEK MESICNE,1995-02-08,9119,OWNER,9427,Female,1970-11-09,62,Uherske Hradiste,south Moravia,145688,22,41,13,2,5,40.70,8544,1.29,1.86,109,2719,2906,7614,645094,645094,500,117828,0,48631.5000,13875.4773
6552,7632,1998-01-08,170448,48,3551.00,C,7632,68,POPLATEK MESICNE,1996-09-22,9142,OWNER,9450,Female,1943-10-11,68,Frydek - Mistek,north Moravia,228848,15,40,18,2,6,57.20,9893,4.09,4.72,96,5623,5887,7632,373249,373249,1000,73025,0,43310.1667,8292.2824
6553,7636,1998-01-26,42384,12,3532.00,C,7636,40,POPLATEK MESICNE,1996-10-08,9148,OWNER,9456,Female,1941-12-07,40,Teplice,north Bohemia,128118,9,16,6,3,8,85.30,9317,6.49,7.07,97,6949,6872,7636,567078,567078,700,123072,0,52108.6154,8414.4318
6554,7637,1997-01-29,390096,48,8127.00,C,7637,46,POPLATEK MESICNE,1996-08-19,9149,OWNER,9457,Male,1978-09-26,46,Nachod,east Bohemia,112709,48,20,7,3,10,73.50,8369,1.79,2.31,117,2854,2618,7637,134079,134079,900,77467,0,59823.2500,13992.4375
6562,7674,1997-03-21,94488,24,3937.00,C,7674,1,POPLATEK MESICNE,1996-07-21,9197,OWNER,9505,Male,1958-08-21,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7674,419906,419906,800,105965,0,83110.3333,11653.4848
6568,7713,1998-02-25,220440,60,3674.00,C,7713,50,POPLATEK TYDNE,1996-05-25,9238,OWNER,9546,Female,1955-11-02,50,Svitavy,east Bohemia,102609,75,33,2,3,6,52.00,8187,4.83,5.45,94,2123,2134,7713,292509,292509,600,99991,0,33821.0000,7381.5733
6569,7721,1998-05-28,45456,12,3788.00,C,7721,13,POPLATEK MESICNE,1997-07-03,9247,OWNER,9555,Female,1947-05-15,13,Rakovnik,central Bohemia,53921,61,22,1,1,2,41.30,8598,2.77,3.26,123,1597,1875,7721,277064,277064,1000,80996,0,45833.4000,8875.5536
6571,7733,1998-05-12,140064,24,5836.00,C,7733,19,POPLATEK TYDNE,1996-07-08,9261,OWNER,9569,Female,1950-07-18,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.70,8402,3.13,3.98,120,999,1099,7733,1014709,1014709,200,107276,0,87963.0000,13771.4296
6574,7745,1997-12-20,77544,36,2154.00,C,7745,2,POPLATEK MESICNE,1996-11-29,9274,OWNER,9582,Female,1942-04-14,2,Benesov,central Bohemia,88884,80,26,6,2,5,46.70,8507,1.67,1.85,132,2159,2674,7745,356452,356452,700,122451,0,35355.4444,10814.9688
6577,7753,1994-03-11,51696,24,2154.00,A,7753,74,POPLATEK MESICNE,1993-02-08,9285,OWNER,9593,Female,1968-01-28,74,Ostrava - mesto,north Moravia,323870,0,0,0,1,1,100.00,10673,4.75,5.44,100,18782,18347,7753,728067,728067,600,124339,0,40404.0000,13901.3235
6578,7765,1995-12-11,27984,12,2332.00,A,7765,52,POPLATEK TYDNE,1994-07-10,9298,OWNER,9606,Male,1949-02-16,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.90,8363,2.52,3.49,108,2564,2799,7765,286197,286197,500,82352,0,31564.0000,7289.6184
6580,7769,1994-05-22,196080,48,4085.00,A,7769,23,POPLATEK MESICNE,1993-10-03,9303,OWNER,9611,Male,1958-05-27,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.50,8624,1.79,2.66,102,2879,3198,7769,289533,289533,900,97457,0,64106.5714,10472.5532
6585,7795,1996-10-29,372120,60,6202.00,C,7795,64,POPLATEK MESICNE,1995-01-05,9333,OWNER,9641,Male,1945-01-26,64,Zlin,south Moravia,197099,29,41,10,2,10,74.70,9624,1.60,2.31,145,4484,4265,7795,1328951,1328951,500,128495,0,61623.8000,15182.1453
6589,7815,1996-01-01,189696,24,7904.00,A,7815,19,POPLATEK TYDNE,1995-04-09,9355,OWNER,9663,Male,1945-09-24,19,Prachatice,south Bohemia,51428,50,11,3,1,4,52.70,8402,3.13,3.98,120,999,1099,7815,559760,559760,700,125387,0,58558.2000,11583.0000
6591,7819,1995-02-02,20832,48,434.00,C,7819,38,POPLATEK MESICNE,1993-08-01,9362,OWNER,9670,Male,1948-05-04,38,Louny,north Bohemia,85852,41,23,4,2,4,59.80,8965,7.08,8.23,104,2653,2822,7819,197617,197617,500,41998,0,14319.4167,2499.1126
6594,7824,1994-09-28,189696,24,7904.00,B,7824,60,POPLATEK MESICNE,1994-05-17,9367,OWNER,9675,Female,1970-02-19,60,Prostejov,south Moravia,110643,49,41,4,1,4,51.90,8441,3.45,4.48,115,1879,2252,7824,22500,22500,600,22500,0,22500.0000,4500.0000
6596,7844,1994-06-25,91584,24,3816.00,A,7844,1,POPLATEK MESICNE,1993-11-26,9394,OWNER,9702,Female,1951-11-16,1,Hl.m. Praha,Prague,1204953,0,0,0,1,1,100.00,12541,0.29,0.43,167,85677,99107,7844,257466,257466,1000,83039,0,53282.5000,15002.8710
6598,7857,1995-01-18,68112,12,5676.00,A,7857,75,POPLATEK MESICNE,1993-08-04,9407,OWNER,9715,Female,1977-11-30,75,Prerov,north Moravia,138032,67,30,4,2,5,64.60,8819,5.38,5.66,99,4063,4505,7857,747247,747247,300,111589,0,41502.0000,9898.5170
6599,7859,1996-11-19,72120,12,6010.00,A,7859,52,POPLATEK MESICNE,1995-03-14,9409,OWNER,9717,Female,1952-11-10,52,Usti nad Orlici,east Bohemia,139012,59,41,8,3,10,61.90,8363,2.52,3.49,108,2564,2799,7859,782538,782538,1000,109339,0,88678.2000,14376.9510
6600,7861,1995-10-08,21852,36,607.00,A,7861,34,POPLATEK MESICNE,1995-04-22,9413,OWNER,9721,Male,1954-12-05,34,Chomutov,north Bohemia,125236,28,11,1,4,5,87.70,9675,6.43,7.68,100,5323,5190,7861,104541,104541,700,60863,0,46478.0000,9232.3333
6605,7890,1997-10-14,79344,48,1653.00,C,7890,23,POPLATEK MESICNE,1996-03-26,9447,OWNER,9755,Female,1951-06-05,23,Cheb,west Bohemia,87419,21,11,4,3,9,85.50,8624,1.79,2.66,102,2879,3198,7890,159267,159267,300,39445,0,28740.1667,2747.9714
